ageGroup,sex,height,weight,BMI,bodyFat
7,1,165.2,69.7,25.5,16.5
7,1,165.2,76.4,28,28.9
7,1,165.3,64.7,23.7,18.2
7,1,165.5,78.9,28.8,17.5
7,1,165.6,59.3,21.6,19
7,1,165.9,61.3,22.3,10.9
7,1,166,57,20.7,11.6
7,1,166,62,22.5,16.3
7,1,166,65.2,23.7,27.7
7,1,166,69.5,25.2,21.3
7,1,166,71.2,25.8,13.3
7,1,166.1,58.7,21.3,13.2
7,1,166.1,68,24.6,20.3
7,1,166.1,69.2,25.1,14.3
7,1,166.2,74.2,26.9,16.4
7,1,166.4,86.7,31.3,29.2
7,1,166.6,73.2,26.4,20.8
7,1,166.9,52.4,18.8,16.1
7,1,167,67.8,24.3,17.8
7,1,167,68.5,24.6,20.2
7,1,167,68.7,24.6,25
7,1,167.2,71.6,25.6,19.7
7,1,167.3,75.5,27,17.6
7,1,167.4,57.8,20.6,14.7
7,1,167.4,70.3,25.1,16.4
7,1,167.4,72.2,25.8,23.2
7,1,167.5,71.7,25.6,25.9
7,1,167.8,69.6,24.7,20.2
7,1,168,62,22,18.7
7,1,168,62.6,22.2,13.4
7,1,168,62.8,22.3,14.1
7,1,168,62.9,22.3,20.2
7,1,168,65,23,24.2
7,1,168,67.8,24,19.5
7,1,168,68.5,24.3,19.8
7,1,168,70,24.8,18.2
7,1,168,71,25.2,22.3
7,1,168,71.7,25.4,18
7,1,168,75.2,26.6,14.8
7,1,168,78,27.6,14.5
7,1,168,78,27.6,29.7
7,1,168,78.4,27.8,26
7,1,168.2,59.3,21,31.8
7,1,168.2,68,24,12.7
7,1,168.3,63.1,22.3,17.8
7,1,168.3,71.1,25.1,22
7,1,168.5,61,21.5,17.1
7,1,168.5,61,21.5,20.8
7,1,168.5,68,24,15
7,1,168.5,75.2,26.5,20.2
7,1,169,53,18.6,11.1
7,1,169,60,21,11.9
7,1,169,68,23.8,19.9
7,1,169,69.5,24.3,21.3
7,1,169,70.3,24.6,19
7,1,169,70.5,24.7,12.8
7,1,169,74.5,26.1,12.5
7,1,169,77.5,27.1,19.2
7,1,169,78,27.3,17.8
7,1,169,81,28.4,24.5
7,1,169.5,65,22.6,15.5
7,1,169.6,66.9,23.3,26
7,1,169.6,80.7,28.1,24.5
7,1,169.6,89.7,31.2,19.4
7,1,169.7,66.3,23,13.9
7,1,170,62,21.5,19.7
7,1,170,69,23.9,22.1
7,1,170,69.5,24,19.8
7,1,170,70,24.2,11.5
7,1,170,71.6,24.8,15.7
7,1,170,75.1,26,19.1
7,1,170,75.4,26.1,12.6
7,1,170,93,32.2,22.5
7,1,170.1,70.5,24.4,22.3
7,1,170.1,72.5,25.1,21.1
7,1,170.3,84.8,29.2,24
7,1,170.4,63.6,21.9,17.9
7,1,170.4,88.1,30.3,26
7,1,170.5,72.9,25.1,15.6
7,1,170.6,78.2,26.9,21.3
7,1,171,56,19.2,10.1
7,1,171,63,21.5,17.4
7,1,171,65,22.2,23.9
7,1,171,76.5,26.2,20.1
7,1,171.1,75.6,25.8,15.7
7,1,171.3,71,24.2,24
7,1,171.3,85.4,29.1,20.1
7,1,171.4,70.4,24,21.1
7,1,171.4,70.9,24.1,25.1
7,1,171.5,76,25.8,16.2
7,1,171.5,84.1,28.6,25.3
7,1,171.7,68.5,23.2,13.2
7,1,171.8,70.9,24,18.2
7,1,171.8,72.9,24.7,15.6
7,1,172,61.4,20.8,17.5
7,1,172,63,21.3,30.3
7,1,172,65,22,20.5
7,1,172,68,23,20.6
7,1,172,69.5,23.5,16
7,1,172,73,24.7,13.7
7,1,172,76.8,26,15.8
7,1,172,78,26.4,18.2
7,1,172,78.9,26.7,17.4
7,1,172,90.1,30.5,29.9
7,1,172,90.4,30.6,25.4
7,1,172,92.3,31.2,26.2
7,1,172.1,78.5,26.5,20.5
7,1,172.3,81.5,27.5,26.2
7,1,172.5,75.1,25.2,25.1
7,1,172.5,75.4,25.3,13.8
7,1,172.6,76.4,25.6,27.5
7,1,172.7,57.4,19.2,9.3
7,1,172.8,70.7,23.7,20.7
7,1,172.8,71.5,23.9,23.9
7,1,172.8,73.6,24.6,18.2
7,1,173,66.8,22.3,22.7
7,1,173,69,23.1,17.1
7,1,173,70,23.4,15.3
7,1,173,80,26.7,28.7
7,1,173,83,27.7,25.8
7,1,173.1,69.5,23.2,13.9
7,1,173.2,70.3,23.4,15.7
7,1,173.3,68.7,22.9,12.3
7,1,173.3,70.5,23.5,15.4
7,1,173.4,78,25.9,23.3
7,1,173.4,80.4,26.7,25.1
7,1,173.4,81.7,27.2,16
7,1,173.5,68.9,22.9,9.9
7,1,173.8,68.5,22.7,24.6
7,1,174,70,23.1,16.3
7,1,174,70,23.1,16.6
7,1,174,71.9,23.7,25.5
7,1,174,75,24.8,18.4
7,1,174,81.4,26.9,18.1
7,1,174.2,81.1,26.7,17.9
7,1,174.2,85.6,28.2,28.9
7,1,174.2,86.6,28.5,20.9
7,1,174.6,83.1,27.3,23.1
7,1,175,72,23.5,16.4
7,1,175,75,24.5,15.5
7,1,175.1,78.1,25.5,24.9
7,1,175.2,63.5,20.7,17.4
7,1,175.2,76,24.8,23.2
7,1,175.3,65.2,21.2,25.1
7,1,175.5,83,26.9,23.3
7,1,175.6,68.7,22.3,30
7,1,175.7,77,24.9,19.8
7,1,175.8,76.4,24.7,22.2
7,1,175.8,80.1,25.9,21.6
7,1,176,76.4,24.7,22.4
7,1,176,79.8,25.8,28.5
7,1,176,80.7,26.1,22.5
7,1,176,82,26.5,19.6
7,1,176,84,27.1,15
7,1,176,84,27.1,27
7,1,176.1,63.2,20.4,14.1
7,1,176.5,77.1,24.7,24.5
7,1,176.5,81.9,26.3,19.7
7,1,176.5,85.2,27.3,20.1
7,1,177,89.3,28.5,31.4
7,1,177.4,80,25.4,22.8
7,1,177.5,78.6,24.9,17.3
7,1,177.6,85.3,27,27.9
7,1,177.7,73.7,23.3,14.9
7,1,178,63,19.9,11.7
7,1,178,63,19.9,15.4
7,1,178,70.9,22.4,24.5
7,1,178,72,22.7,29.1
7,1,178,80.5,25.4,23.2
7,1,178,82,25.9,21.9
7,1,178.1,71.5,22.5,15.5
7,1,178.2,71.5,22.5,16.7
7,1,178.4,71.9,22.6,23.8
7,1,179.5,75.3,23.4,21.5
7,1,179.8,74.1,22.9,17.8
7,1,180,73,22.5,9.6
7,1,180,78,24.1,16
7,1,180,86.4,26.7,22.2
7,1,180.4,76.4,23.5,21
7,1,180.9,82.4,25.2,23.9
7,1,181,94,28.7,25.3
7,1,182,92,27.8,22.9
7,1,182,92,27.8,22.9
7,1,183.9,84.5,25,18
7,1,184,80,23.6,20.7
7,2,145.9,52.7,24.8,26.6
7,2,146,50.4,23.6,22
7,2,147.2,55,25.4,29.8
7,2,147.5,49.7,22.8,24.7
7,2,147.6,54.8,25.2,25.8
7,2,148,46.8,21.4,20.9
7,2,148.4,51,23.2,31.6
7,2,149,56.5,25.4,26.5
7,2,149.2,54.5,24.5,28.7
7,2,149.5,51,22.8,23.2
7,2,149.5,51.3,23,21.5
7,2,149.9,46.1,20.5,22.8
7,2,150,47,20.9,27
7,2,150,52,23.1,22.5
7,2,150,54.2,24.1,34.5
7,2,151,46,20.2,13.8
7,2,151,54,23.7,35.6
7,2,151,55.3,24.3,19.2
7,2,151,62.4,27.4,23.6
7,2,151,68,29.8,21.2
7,2,151.2,51.6,22.6,23.3
7,2,151.5,54,23.5,21.8
7,2,152,49.6,21.5,16.3
7,2,152,56,24.2,18.9
7,2,152,56.9,24.6,19.8
7,2,152,61,26.4,25.6
7,2,152,68,29.4,26.7
7,2,152.1,53.8,23.3,26.7
7,2,152.2,59.9,25.9,37.5
7,2,152.4,57.7,24.8,29.2
7,2,153,50,21.4,27.4
7,2,153,50.9,21.7,27.7
7,2,153,55.2,23.6,23.3
7,2,153.1,53.4,22.8,27.4
7,2,153.2,45.5,19.4,16.7
7,2,153.2,54.7,23.3,22.8
7,2,153.3,52.4,22.3,21.9
7,2,153.5,50.5,21.4,18.8
7,2,153.6,50.7,21.5,27.6
7,2,153.6,51,21.6,22
7,2,153.7,50.1,21.2,24.7
7,2,153.9,42.7,18,32.5
7,2,153.9,61.4,25.9,30
7,2,154,48,20.2,24.4
7,2,154,49.3,20.8,15.6
7,2,154,51,21.5,22.4
7,2,154,52,21.9,21.5
7,2,154,62,26.1,25.6
7,2,154,62.1,26.2,28.2
7,2,154,65.1,27.4,19.2
7,2,154.1,52,21.9,15.6
7,2,154.5,48.3,20.2,25.6
7,2,154.5,54,22.6,25.2
7,2,154.6,51.1,21.4,27.9
7,2,154.6,52.8,22.1,26.3
7,2,154.7,68.9,28.8,35.9
7,2,154.8,57.1,23.8,30.8
7,2,155,42,17.5,15.3
7,2,155,48,20,16.3
7,2,155,51,21.2,25.8
7,2,155,53,22.1,21.5
7,2,155,56,23.3,19.6
7,2,155,56,23.3,21
7,2,155,57,23.7,22.5
7,2,155,58.2,24.2,25
7,2,155,60,25,26.3
7,2,155,60.5,25.2,25.4
7,2,155,67.4,28.1,20.8
7,2,155,83,34.5,40.9
7,2,155.4,68.2,28.2,34.9
7,2,155.6,59.5,24.6,37.6
7,2,155.6,80.4,33.2,35
7,2,155.7,61,25.2,26.9
7,2,155.8,57.9,23.9,24.5
7,2,156,45,18.5,19
7,2,156,49.4,20.3,25.5
7,2,156,50.9,20.9,15.8
7,2,156,54.1,22.2,27.8
7,2,156,60,24.7,25.5
7,2,156,60,24.7,29.5
7,2,156.5,54,22,29.9
7,2,156.6,54,22,26.1
7,2,156.6,58.8,24,30
7,2,156.8,68.7,27.9,34.1
7,2,157,45,18.3,16
7,2,157,59.6,24.2,26.3
7,2,157.2,58,23.5,35.8
7,2,157.2,67.5,27.3,38.3
7,2,157.3,69,27.9,27.6
7,2,157.4,57.5,23.2,31
7,2,157.8,60.9,24.5,35.8
7,2,158,57.9,23.2,31.5
7,2,158,58,23.2,18.4
7,2,158,62,24.8,37.9
7,2,158,63,25.2,27.4
7,2,158,65,26,25
7,2,158.6,54.5,21.7,27
7,2,158.6,64.5,25.6,39.9
7,2,158.7,68,27,40.1
7,2,158.9,55.2,21.9,21.6
7,2,159,55,21.8,30.3
7,2,159,57,22.5,22.3
7,2,159,58.3,23.1,28.8
7,2,159,63.7,25.2,30.4
7,2,159.1,67.8,26.8,32.3
7,2,159.2,65.1,25.7,26.8
7,2,159.6,65.4,25.7,20.1
7,2,159.7,53.4,20.9,30.8
7,2,160,51,19.9,19.1
7,2,160,51.5,20.1,17.6
7,2,160,54,21.1,15.9
7,2,160,54,21.1,27.4
7,2,160,54.1,21.1,21
7,2,160,58,22.7,23.9
7,2,160,61,23.8,26.2
7,2,160,64,25,28.1
7,2,160.3,54.2,21.1,32.2
7,2,160.5,63.2,24.5,25.3
7,2,160.6,61.2,23.7,28
7,2,160.9,61.3,23.7,33.4
7,2,161,51.9,20,21.6
7,2,161,55,21.2,20.7
7,2,161,61,23.5,22.8
7,2,161,64,24.7,25.2
7,2,161.3,49.7,19.1,19.6
7,2,161.3,55.8,21.4,26.1
7,2,161.6,51.5,19.7,22.3
7,2,161.6,57.4,22,24
7,2,161.9,61.6,23.5,28.7
7,2,162,53.5,20.4,17.5
7,2,162,55,21,18
7,2,162,56,21.3,13.7
7,2,162,56,21.3,21.6
7,2,162.2,55.1,20.9,26.9
7,2,162.2,70,26.6,28.3
7,2,162.4,59.5,22.6,16.3
7,2,162.4,64,24.3,20.9
7,2,162.5,58.5,22.2,29.6
7,2,162.8,86.6,32.7,32.4
7,2,163,56,21.1,23.2
7,2,163,58,21.8,18
7,2,163,58.4,22,23.6
7,2,163,62,23.3,24.6
7,2,163,71.7,27,24
7,2,163.1,62,23.3,34.1
7,2,163.7,68,25.4,22.7
7,2,164,57,21.2,23.5
7,2,164,62,23.1,27.4
7,2,164,69.9,26,21
7,2,164.4,61,22.6,26.7
7,2,164.5,70,25.9,28.7
7,2,164.5,75,27.7,34.7
7,2,164.7,59.4,21.9,24.4
7,2,164.7,71,26.2,36.6
7,2,164.8,59.7,22,34.2
7,2,165,54,19.8,22.7
7,2,165,65,23.9,25.6
7,2,165.2,65,23.8,30.3
7,2,165.3,62.5,22.9,26.3
7,2,165.6,62.5,22.8,26.4
7,2,166.1,53,19.2,34.7
7,2,166.3,58.1,21,28.7
7,2,166.3,71.8,26,31.3
7,2,166.5,62.4,22.5,36.3
7,2,166.7,57.2,20.6,26.4
7,2,167,59,21.2,28
7,2,167.2,64.3,23,25
7,2,168.5,68.9,24.3,34.1
7,2,172.5,67,22.5,24.3
8,1,156.8,58,23.6,17.9
8,1,157.4,56,22.6,21.3
8,1,157.5,58.8,23.7,13
8,1,157.6,58,23.4,13.9
8,1,158,61.9,24.8,20.2
8,1,158.1,63.3,25.3,29
8,1,158.3,64.2,25.6,22.8
8,1,158.7,54.5,21.6,12.1
8,1,158.9,65,25.7,19.8
8,1,159,57.6,22.8,17.2
8,1,159,64,25.3,23.4
8,1,159.1,61.6,24.3,16.7
8,1,159.2,64.8,25.6,19.5
8,1,159.8,58.6,22.9,13.8
8,1,160.8,62.6,24.2,26.5
8,1,161.6,54,20.7,12.7
8,1,161.6,70,26.8,25.1
8,1,161.6,71.1,27.2,18.7
8,1,161.8,56.9,21.7,20.4
8,1,162,54,20.6,11.1
8,1,162,60,22.9,15.7
8,1,162.5,62.6,23.7,21.2
8,1,162.8,66.1,24.9,30
8,1,162.9,42.2,15.9,11.3
8,1,163,51,19.2,13.9
8,1,163,58,21.8,20.8
8,1,163,62.5,23.5,21.6
8,1,163,66.2,24.9,20.5
8,1,163,69.4,26.1,16.8
8,1,163.5,60.3,22.6,24.1
8,1,163.5,68.8,25.7,15.5
8,1,164,60,22.3,16.4
8,1,164,60,22.3,18.5
8,1,164,63.2,23.5,14.3
8,1,164,63.4,23.6,14.4
8,1,164,67.2,25,20
8,1,164,68.1,25.3,14.5
8,1,164.5,69,25.5,17.1
8,1,164.6,76,28.1,21.6
8,1,165,58,21.3,14.7
8,1,165,70,25.7,16.5
8,1,165,81,29.8,18.5
8,1,165.1,62.5,22.9,20.9
8,1,165.2,65.8,24.1,25.3
8,1,165.2,68.3,25,24.1
8,1,165.4,71.2,26,16.7
8,1,165.5,63.7,23.3,17
8,1,165.5,67.1,24.5,16.4
8,1,165.5,77,28.1,19.4
8,1,165.6,63.1,23,18.8
8,1,165.6,74,27,23.7
8,1,166,64,23.2,15.6
8,1,166,67,24.3,23
8,1,166,67.7,24.6,11.1
8,1,166,68.4,24.8,20.6
8,1,166.1,72.7,26.4,20.1
8,1,166.3,66,23.9,23.2
8,1,166.5,67,24.2,16.7
8,1,166.5,70.1,25.3,16.4
8,1,166.8,63.4,22.8,12.1
8,1,166.8,65.5,23.5,15.6
8,1,167,68.2,24.5,19.5
8,1,167,72.2,25.9,21.9
8,1,167,73,26.2,19.1
8,1,167,74.1,26.6,23
8,1,167,74.6,26.7,22.7
8,1,167,78,28,23.9
8,1,167,80.8,29,17.3
8,1,167.2,70.1,25.1,24.9
8,1,167.5,65.2,23.2,11.8
8,1,167.5,65.9,23.5,19
8,1,167.5,73.2,26.1,26.5
8,1,167.6,65.4,23.3,14.2
8,1,167.6,77,27.4,19.4
8,1,167.6,85.1,30.3,21.5
8,1,168,56.5,20,9.3
8,1,168,60,21.3,24.1
8,1,168,64.5,22.9,15.7
8,1,168,65,23,12.4
8,1,168,66,23.4,13.2
8,1,168,66,23.4,16
8,1,168,67.4,23.9,17.3
8,1,168,69.5,24.6,19.8
8,1,168,70.4,24.9,20.6
8,1,168,71,25.2,22.5
8,1,168,73.4,26,22.7
8,1,168,74,26.2,22.6
8,1,168,75,26.6,21.7
8,1,168.3,61.9,21.9,19.9
8,1,168.3,66.8,23.6,21.7
8,1,168.7,64.7,22.7,20.2
8,1,168.7,75.1,26.4,23.1
8,1,168.7,83.2,29.2,19.2
8,1,169,65,22.8,16.7
8,1,169,68,23.8,22.8
8,1,169,68.4,23.9,17.4
8,1,169,80,28,25.7
8,1,169.1,73.8,25.8,27.2
8,1,169.2,67.9,23.7,24.1
8,1,169.3,68.4,23.9,23.9
8,1,169.3,79.4,27.7,19
8,1,169.5,75.4,26.2,25.4
8,1,169.7,66.5,23.1,23
8,1,169.8,73.8,25.6,19
8,1,169.8,80.8,28,18.9
8,1,170,60,20.8,19.8
8,1,170,65,22.5,16.3
8,1,170,65,22.5,17.8
8,1,170,66,22.8,14.8
8,1,170,68.7,23.8,18.6
8,1,170,70.7,24.5,21.4
8,1,170,77,26.6,24.5
8,1,170,78,27,25.3
8,1,170,80,27.7,24.6
8,1,170.1,72.7,25.1,24.9
8,1,170.4,72.9,25.1,24.1
8,1,170.4,74,25.5,17.8
8,1,170.4,86.9,29.9,20.2
8,1,170.5,65.4,22.5,13.3
8,1,170.5,69.6,23.9,22.1
8,1,170.5,70,24.1,18.7
8,1,170.5,77,26.5,19.5
8,1,170.5,79.4,27.3,15
8,1,170.6,72.5,24.9,21.3
8,1,170.8,71,24.3,23
8,1,170.8,71.5,24.5,19.2
8,1,170.9,68.3,23.4,25.8
8,1,171,74,25.3,16.7
8,1,171,86.6,29.6,29.1
8,1,171,87.5,29.9,32
8,1,171.2,79.6,27.2,23.7
8,1,171.4,66.3,22.6,13.4
8,1,171.4,73.8,25.1,20.6
8,1,171.5,67.1,22.8,18.3
8,1,171.5,69,23.5,25.9
8,1,171.5,74.3,25.3,27.4
8,1,171.5,86.2,29.3,24.4
8,1,171.6,67.9,23.1,20.1
8,1,171.6,73.1,24.8,25.2
8,1,171.7,66,22.4,24
8,1,171.7,75.4,25.6,19.3
8,1,171.7,82.2,27.9,16.8
8,1,172,64,21.6,19.7
8,1,172,74,25,23.6
8,1,172,75.8,25.6,15.2
8,1,172,80,27,15.1
8,1,172.2,60.7,20.5,12
8,1,172.4,66.2,22.3,12.2
8,1,172.5,70.8,23.8,19.4
8,1,172.5,72.6,24.4,27.3
8,1,172.5,80.1,26.9,17.9
8,1,172.5,80.6,27.1,19.4
8,1,172.6,70.1,23.5,23
8,1,173,65.3,21.8,12.4
8,1,173,73.3,24.5,25.1
8,1,173,77.9,26,19.5
8,1,173.1,74.4,24.8,24
8,1,173.4,64.8,21.6,11.4
8,1,173.5,65,21.6,15.8
8,1,173.6,94.6,31.4,21
8,1,173.8,74.7,24.7,21.7
8,1,174,65.2,21.5,11.9
8,1,174,66,21.8,16
8,1,174,76,25.1,19.9
8,1,174,88,29.1,24.5
8,1,174.2,66.4,21.9,11.3
8,1,174.2,81.3,26.8,22.4
8,1,174.5,70.2,23.1,20.7
8,1,174.8,80.4,26.3,20.1
8,1,174.9,75.3,24.6,17.3
8,1,175,65,21.2,19.3
8,1,175,65.7,21.5,19.9
8,1,175,74,24.2,17
8,1,175.4,72.6,23.6,17.8
8,1,175.5,78.6,25.5,31
8,1,175.6,70.2,22.8,20
8,1,175.9,57.5,18.6,12.1
8,1,176,64.5,20.8,14.6
8,1,176,72,23.2,16.5
8,1,176.5,68.1,21.9,11.2
8,1,176.7,70.4,22.5,18.4
8,1,176.7,71.7,23,22.4
8,1,178.1,76.3,24.1,13.3
8,1,178.1,80.1,25.3,21.2
8,1,178.4,72,22.6,17.5
8,1,178.5,81,25.4,19.5
8,1,178.9,63.1,19.7,16
8,1,179,81,25.3,28.1
8,1,180,94,29,13.1
8,1,180.4,80,24.6,17.4
8,1,180.5,76.8,23.6,21.9
8,1,181.5,87,26.4,33.9
8,1,182,75,22.6,17.1
8,1,183.7,79.7,23.6,16.7
8,2,140,43.3,22.1,15.7
8,2,145,52.7,25.1,20.8
8,2,145.8,58.6,27.6,40.8
8,2,148,57.4,26.2,32.2
8,2,148.3,52.5,23.9,26.9
8,2,148.4,59,26.8,40.5
8,2,149.2,54.3,24.4,30.5
8,2,150,45,20,24.8
8,2,150,47.1,20.9,22.4
8,2,150,54.7,24.3,22.6
8,2,150,57,25.3,24.4
8,2,150,61,27.1,26.5
8,2,150.5,50.1,22.1,17.6
8,2,150.5,55.6,24.5,25.1
8,2,150.6,49.7,21.9,26.5
8,2,150.8,70.3,30.9,37.6
8,2,151,43,18.9,23.7
8,2,151,59.4,26.1,24.7
8,2,151.3,53.1,23.2,31.6
8,2,151.5,52.5,22.9,19.1
8,2,151.6,46.3,20.1,22.5
8,2,151.7,55,23.9,24.3
8,2,151.9,57,24.7,27.5
8,2,152,49.1,21.3,26.1
8,2,152,51.3,22.2,23.3
8,2,152,60,26,19.8
8,2,152,62,26.8,29.6
8,2,152.5,50,21.5,17.4
8,2,152.5,52.4,22.5,33
8,2,152.5,57.2,24.6,21.2
8,2,152.6,46.9,20.1,22.2
8,2,152.6,52,22.3,31.7
8,2,153,53,22.6,24.5
8,2,153,54.4,23.2,18.7
8,2,153,54.6,23.3,24.7
8,2,153,56,23.9,24.6
8,2,153,63.2,27,23.3
8,2,153,64,27.3,26.6
8,2,153.1,55.1,23.5,35.2
8,2,153.3,52.2,22.2,28.8
8,2,153.4,68.2,29,36.1
8,2,153.5,74,31.4,30.3
8,2,153.6,60.2,25.5,38
8,2,154,47.9,20.2,23.4
8,2,154,51,21.5,23.2
8,2,154,52,21.9,17.3
8,2,154,53,22.3,21.5
8,2,154,54.5,23,22.4
8,2,154.3,54,22.7,24.1
8,2,154.4,53.8,22.6,23.9
8,2,154.5,56.6,23.7,29.5
8,2,154.6,55.4,23.2,27.9
8,2,154.6,64.2,26.9,24.9
8,2,154.7,56.9,23.8,28.4
8,2,154.7,57.8,24.2,30.9
8,2,155,55,22.9,26.2
8,2,155,64,26.6,23.8
8,2,155,67.8,28.2,31.4
8,2,155.1,51.7,21.5,28.3
8,2,155.1,55.1,22.9,24.1
8,2,155.2,55.6,23.1,33
8,2,155.2,59.4,24.7,28.7
8,2,155.3,58.9,24.4,28.2
8,2,155.5,55,22.7,24.8
8,2,155.5,65,26.9,22.6
8,2,155.5,70,28.9,22.5
8,2,155.6,57.5,23.7,27.7
8,2,156,50,20.5,19.5
8,2,156,52,21.4,29.4
8,2,156,54.7,22.5,25.6
8,2,156,60,24.7,20.6
8,2,156,87,35.7,26.5
8,2,156.2,46.3,19,29.6
8,2,156.4,57.1,23.3,31.6
8,2,156.5,60.6,24.7,40.4
8,2,156.7,68,27.7,39.2
8,2,156.8,54.5,22.2,26.6
8,2,157,50.3,20.4,30.2
8,2,157,53.5,21.7,18.1
8,2,157,57,23.1,19.6
8,2,157,60,24.3,32.2
8,2,157,75.4,30.6,20.9
8,2,157.2,60,24.3,21.8
8,2,157.3,56,22.6,26.1
8,2,157.6,56.6,22.8,32
8,2,157.6,57,22.9,19.6
8,2,157.7,47.5,19.1,23.7
8,2,157.9,68,27.3,44.2
8,2,158,51.9,20.8,30.7
8,2,158,56,22.4,15.3
8,2,158,56.9,22.8,32.1
8,2,158,59,23.6,19.7
8,2,158,59.7,23.9,23.9
8,2,158,62,24.8,24.3
8,2,158,64.5,25.8,21.5
8,2,158,69.4,27.8,28.3
8,2,158.1,46.7,18.7,20.4
8,2,158.2,49.5,19.8,12.7
8,2,158.2,57.6,23,24.5
8,2,158.3,56.5,22.5,19.9
8,2,158.4,59.3,23.6,29.6
8,2,158.4,74.6,29.7,42
8,2,158.5,54,21.5,19.7
8,2,158.5,55.1,21.9,25.3
8,2,158.5,72.8,29,27.4
8,2,158.7,62.9,25,27.6
8,2,158.7,68.3,27.1,42.3
8,2,158.8,63.7,25.3,33.9
8,2,159,60,23.7,29.1
8,2,159.4,61.1,24,23.5
8,2,159.5,68.7,27,27.9
8,2,159.6,64.1,25.2,24.7
8,2,159.6,66.5,26.1,35
8,2,159.8,61,23.9,27.5
8,2,160,52,20.3,25.3
8,2,160,57,22.3,28.1
8,2,160,61,23.8,20.5
8,2,160,62,24.2,21.2
8,2,160,63,24.6,18.8
8,2,160.2,67.3,26.2,29.1
8,2,160.5,86.2,33.5,40.8
8,2,160.6,61.4,23.8,26.5
8,2,160.7,53.4,20.7,21.1
8,2,160.9,66.7,25.8,33.2
8,2,161,53,20.4,24.8
8,2,161,54,20.8,21.1
8,2,161,73.7,28.4,40.8
8,2,161.1,66.8,25.7,28.6
8,2,161.5,72.4,27.8,38.7
8,2,161.6,53.1,20.3,26.5
8,2,161.6,63.9,24.5,36.1
8,2,162,46,17.5,17.4
8,2,162,54.7,20.8,21.2
8,2,162,56,21.3,24.2
8,2,162,63,24,25.5
8,2,162.1,61.3,23.3,34.2
8,2,162.2,59.2,22.5,30.3
8,2,162.4,63.1,23.9,23.1
8,2,162.5,63.5,24,27.2
8,2,163,55,20.7,22.1
8,2,163,67,25.2,36.7
8,2,163,69,26,35.1
8,2,163,78,29.4,24.8
8,2,163.1,74.2,27.9,41.9
8,2,163.1,93.8,35.3,40.5
8,2,163.3,61.3,23,25.3
8,2,163.3,66.4,24.9,27.3
8,2,163.8,56.8,21.2,22.6
8,2,163.8,63.6,23.7,29.6
8,2,164,45,16.7,17.8
8,2,164,51,19,19.2
8,2,164,54,20.1,33
8,2,164,59.5,22.1,19.1
8,2,164.1,66.8,24.8,30
8,2,164.3,54.7,20.3,22.2
8,2,165,78,28.7,33.5
8,2,166,63.9,23.2,21.3
8,2,167.5,60.3,21.5,26
8,2,169.5,72.6,25.3,30.5
8,2,171,64.2,22,27.9
9,1,149.6,54,24.1,16
9,1,151.5,56.5,24.6,30
9,1,155,64,26.6,18.2
9,1,156,55,22.6,15.8
9,1,156.5,58.6,23.9,18
9,1,157,52,21.1,15.8
9,1,157,55,22.3,15
9,1,157,58,23.5,16.1
9,1,157,63.6,25.8,19.4
9,1,159.2,69.7,27.5,24.7
9,1,160,56.7,22.1,17.2
9,1,160,57,22.3,17.5
9,1,160,57.4,22.4,17.3
9,1,160,64.2,25.1,17.7
9,1,160,65,25.4,16.9
9,1,160,65,25.4,17.4
9,1,160,70,27.3,33.7
9,1,160.5,64.5,25,18.5
9,1,161,58.8,22.7,17.9
9,1,161.5,59,22.6,14.1
9,1,162,57,21.7,17.5
9,1,162,58,22.1,27
9,1,162,59.2,22.6,18.5
9,1,162,66.5,25.3,16.7
9,1,162.4,70.4,26.7,19.2
9,1,162.6,64,24.2,18.9
9,1,163,59.6,22.4,32.3
9,1,163,60,22.6,17.1
9,1,163,72,27.1,25.9
9,1,164,59,21.9,16.1
9,1,164,65,24.2,16.7
9,1,164,68.1,25.3,18.6
9,1,164,70.1,26.1,16.9
9,1,164,74,27.5,31
9,1,164.3,70.5,26.1,14.6
9,1,164.4,62.7,23.2,21.4
9,1,164.5,59.5,22,16.8
9,1,164.5,67,24.8,17.8
9,1,164.6,54.8,20.2,16
9,1,165,60.6,22.3,18.4
9,1,165,72.4,26.6,16.8
9,1,165,74.2,27.3,18.2
9,1,165,76.8,28.2,25.3
9,1,165.2,71,26,24
9,1,165.2,78.2,28.7,20.1
9,1,165.7,81.5,29.7,21.6
9,1,165.8,60.8,22.1,28
9,1,166,60.3,21.9,22.9
9,1,166,71.6,26,16.7
9,1,166.2,70,25.3,19.2
9,1,166.3,70.9,25.6,22.2
9,1,166.3,76.9,27.8,20.8
9,1,167,67,24,27.4
9,1,167.1,65,23.3,24.4
9,1,167.6,71.7,25.5,24.3
9,1,167.7,70.3,25,22.3
9,1,168,52,18.4,14.6
9,1,168,61.6,21.8,28.2
9,1,168,66,23.4,22.1
9,1,168,74.2,26.3,17.6
9,1,168,90,31.9,32.5
9,1,168.3,77.7,27.4,22.7
9,1,168.5,72.1,25.4,26.4
9,1,168.8,64.1,22.5,16.3
9,1,168.8,73,25.6,26.1
9,1,168.9,74.3,26,18.7
9,1,169,65,22.8,15.4
9,1,169.5,74.9,26.1,19.4
9,1,169.6,73.5,25.6,22.3
9,1,170,65.4,22.6,14.6
9,1,170,66,22.8,14.6
9,1,170,66,22.8,14.7
